#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,高嶋敦史,,,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Yakushima-sugirin (YS-EC1).,,,,,,,,,,,,,,,
#,SITE NAME,サイト名,屋久島スギ林(天文の森),,,,,,,,,,,,,,,
#,PLOT NAME,調査地名,-,,,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,YS-EC1,,,,,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,,,,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,,,
#/note,,"基準XYは２０ｍごとの２０ｍ方形区の座標で、幹のX,Yはそれぞれの基準XYからの幹の根元位置の座標です。->10m meshに",,,,,,,,,,,,,,,,
#,20080702,データ成形（石原正恵）、メッシュ記号の行は削除した,,,,,,,,,,,,,,,,
#,20080710,tag_no=W44 種名空欄-->サクラツツジへ。おそらく（石原・新山）,,,,,,,,,,,,,,,,
#,20090919,tag_no= F92とW157は樹種が異なるのに同じindv_no-->別個体へ（石原）,,,,,,,,,,,,,,,,
#,,W157のnote07に「F92と162007同株（4個体同株）」とあり、位置も同じなので、F92と162007は同株、W156とW157が同株に修正（石原）,,,,,,,,,,,,,,,,
#,20100810,"mesh,stemのXY座標を10m-meshに変換、originalを別の列に残す(鈴木）",,,,,,,,,,,,,,,,
#,20101116,E369はmesh内座標がnaのため、10m-meshはとりあえずひとつ上のデータと同じにした,,,,,,,,,,,,,,,,
#,,tag=W123重複-> -1 -2をつけた,,,,,,,,,,,,,,,,
#,20130208,データチェック（佐伯）,,,,,,,,,,,,,,,,
#,,*　（アスタリスク）をNCのデータ整理上、ndとする。,,,,,,,,,,,,,,,,
#,,tag_no=R59が重複。片方をR59-2とする。,,,,,,,,,,,,,,,,
#,20130301,"tag_no=60029, 60039, 20041, 90022, 120001, 100021, 100037, 110016, 130005, 182004, 150034, 180011, R168は、前回測定値とやや値が異なるので、次回調査時に再度確認されたい。（佐伯）",,,,,,,,,,,,,,,,
#,20171111,データ確認（日野貴文）,,,,,,,,,,,,,,,,
#,,gbhのセルに大文字のNA→モニ1000フォーマットに従い小文字のnaに,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh12","note07","note12","s_date07","s_date12","mesh_xcord_original","mesh_ycord_original","stem_xcord_original","stem_ycord_original","tag_no_2012","indv_no_2012","dl07","dl12","rec07","rec12","error07","error12"
"20","90","220045","220045","6.5 ","3.0 ","サクラツツジ",49.4,51,NA,NA,"20070916",20120905,20,80,"6.5 ","13.0 ","220045","220045",0,0,0,0,0,0
"20","90","220046","220045","6.5 ","3.0 ","サクラツツジ",31,31.4,NA,NA,"20070916",20120905,20,80,"6.5 ","13.0 ","220046","220045",0,0,0,0,0,0
"20","90","220047","220045","6.5 ","3.0 ","サクラツツジ",22.7,23.2,NA,NA,"20070916",20120905,20,80,"6.5 ","13.0 ","220047","220045",0,0,0,0,0,0
"20","90","220048","220045","6.5 ","3.0 ","サクラツツジ",22.4,21.7,NA,NA,"20070916",20120905,20,80,"6.5 ","13.0 ","220048","220045",0,0,0,0,0,0
"20","90","220049","220049","4.5 ","2.5 ","アセビ",47.7,44.8,NA,NA,"20070916",20120905,20,80,"4.5 ","12.5 ","220049","220049",0,0,0,0,0,0
"20","90","220050","220050","4.0 ","4.5 ","サクラツツジ",57.2,56.9,NA,NA,"20070916",20120905,20,80,"4.0 ","14.5 ","220050","220050",0,0,0,0,0,0
"20","90","220052","220052","5.0 ","7.0 ","サクラツツジ",53.5,55.8,NA,NA,"20070916",20120905,20,80,"5.0 ","17.0 ","220052","220052",0,0,0,0,0,0
"20","90","220053","220052","5.0 ","7.0 ","サクラツツジ",25,26.5,NA,NA,"20070916",20120905,20,80,"5.0 ","17.0 ","220053","220052",0,0,0,0,0,0
"20","90","220054","220054","8.0 ","8.0 ","サクラツツジ",25.4,24.6,NA,NA,"20070916",20120905,20,80,"8.0 ","18.0 ","220054","220054",0,0,0,0,0,0
"20","90","220055","220055","8.5 ","7.5 ","スギ",292.6,293.4,NA,NA,"20070916",20120905,20,80,"8.5 ","17.5 ","220055","220055",0,0,0,0,0,0
"20","90","220056","220057","9.0 ","8.0 ","サクラツツジ",24.7,26.6,NA,NA,"20070916",20120905,20,80,"9.0 ","18.0 ","220056","220057",0,0,0,0,0,0
"20","90","220057","220057","9.0 ","8.0 ","サクラツツジ",33.1,34,NA,NA,"20070916",20120905,20,80,"9.0 ","18.0 ","220057","220057",0,0,0,0,0,0
"30","90","220058","220058","0.8 ","9.6 ","サクラツツジ",53.4,61.6,NA,NA,"20070916",20120905,20,80,"10.8 ","19.6 ","220058","220058",0,0,0,0,0,0
"20","90","220066","220066","4.1 ","9.3 ","スギ",195.7,197.2,NA,NA,"20070916",20120905,20,80,"4.1 ","19.3 ","220066","220066",0,0,0,0,0,0
"30","90","220069","220069","4.0 ","9.8 ","アオガシ",69.1,NA,NA,NA,"20070916",20120905,20,80,"14.0 ","19.8 ","220069","220069",0,1,0,0,0,0
"30","90","220070","220070","6.5 ","6.0 ","スギ",348,346.3,NA,NA,"20070916",20120905,20,80,"16.5 ","16.0 ","220070","220070",0,0,0,0,0,0
"30","90","220071","220071","6.0 ","6.0 ","ハイノキ",22.2,22.4,NA,NA,"20070916",20120905,20,80,"16.0 ","16.0 ","220071","220071",0,0,0,0,0,0
"30","90","220072","220072","6.5 ","0.5 ","シキミ",47.5,48.2,NA,NA,"20070916",20120905,20,80,"16.5 ","10.5 ","220072","220072",0,0,0,0,0,0
"30","80","230003","230003","7.2 ","9.3 ","シキミ",56.4,58.5,"旧プレート位置で測定","旧865プレート付，22BLK，XY座標訂正","20070916",20120905,20,80,"17.2 ","9.3 ","230003","230003",0,0,0,0,0,0
"30","80","222001","222001","5.0 ","5.0 ","シキミ",34.8,38.6,NA,NA,"20070916",20120905,20,80,"15.0 ","5.0 ","222001","222001",0,0,0,0,0,0
"20","80","222002","222002","3.0 ","8.0 ","シキミ",41.5,40.5,NA,NA,"20070916",20120905,20,80,"3.0 ","8.0 ","222002","222002",0,0,0,0,0,0
"20","70","222003","222003","4.0 ","10.0 ","シキミ",24.9,29.2,NA,NA,"20070916",20120905,20,80,"4.0 ","0.0 ","222003","222003",0,0,0,0,0,0
"20","70","222004","222004","2.0 ","10.0 ","シキミ",22.6,25.8,NA,NA,"20070916",20120905,20,80,"2.0 ","0.0 ","222004","222004",0,0,0,0,0,0
"20","80","222005","222005","6.0 ","1.0 ","シキミ",43.2,43.2,NA,NA,"20070916",20120905,20,80,"6.0 ","1.0 ","222005","222005",0,0,0,0,0,0
"20","80","222006","222005","6.0 ","1.0 ","シキミ",27.4,29.2,NA,NA,"20070916",20120905,20,80,"6.0 ","1.0 ","222006","222005",0,0,0,0,0,0
"20","80","222007","222007","1.0 ","3.5 ","シキミ",21.8,23.5,NA,NA,"20070916",20120905,20,80,"1.0 ","3.5 ","222007","222007",0,0,0,0,0,0
"20","80","222008","222007","1.0 ","3.5 ","シキミ",18.7,18,NA,NA,"20070916",20120905,20,80,"1.0 ","3.5 ","222008","222007",0,0,0,0,0,0
"20","80","222009","222009","9.0 ","3.5 ","サカキ",25.7,27.9,NA,NA,"20070916",20120905,20,80,"9.0 ","3.5 ","222009","222009",0,0,0,0,0,0
"20","80","222011","222007","1.0 ","3.5 ","ヒサカキ",18.9,19.5,NA,NA,"20070916",20120905,20,80,"1.0 ","3.5 ","222011","222007",0,0,0,0,0,0
"20","90","222012","222012","1.8 ","2.5 ","ハイノキ",24.7,25.7,NA,NA,"20070916",20120905,20,80,"1.8 ","12.5 ","222012","222012",0,0,0,0,0,0
"20","80","222013","222013","7.5 ","8.0 ","ハイノキ",21.1,24.3,NA,NA,"20070916",20120905,20,80,"7.5 ","8.0 ","222013","222013",0,0,0,0,0,0
"30","80","222015","222015","2.0 ","8.0 ","シキミ",22.7,25.5,NA,NA,"20070916",20120905,20,80,"12.0 ","8.0 ","222015","222015",0,0,0,0,0,0
"30","80","230008","230008","8.0 ","6.0 ","シキミ",41.8,44,NA,NA,"20070916",20120905,20,80,"18.0 ","6.0 ","230008","230008",0,0,0,0,0,0
"30","80","232023","232023","9.0 ","1.0 ","シロダモ",32.2,32.8,NA,NA,"20070916",20120905,20,80,"19.0 ","1.0 ","232023","232023",0,0,0,0,0,0
"20","80","D942","D942","1.0 ","2.5 ","カクレミノ",44.7,51.7,"D943と同株",NA,"20070916",20120905,20,80,"1.0 ","2.5 ","D942","D942",0,0,0,0,0,0
"20","80","D943","D942","1.0 ","2.5 ","カクレミノ",16.4,17.7,"D942と同株",NA,"20070916",20120905,20,80,"1.0 ","2.5 ","D943","D942",0,0,0,0,0,0
"20","80","D944","D944","7.0 ","3.0 ","サクラツツジ",31.1,34.2,NA,NA,"20070916",20120905,20,80,"7.0 ","3.0 ","D944","D944",0,0,0,0,0,0
"30","90","D946","D946","5.0 ","5.0 ","サクラツツジ",19.7,20.9,NA,NA,"20070916",20120905,20,80,"15.0 ","15.0 ","D946","D946",0,0,0,0,0,0
"30","90","D947","D947","5.5 ","5.0 ","アセビ",21.1,23.1,NA,NA,"20070916",20120905,20,80,"15.5 ","15.0 ","D947","D947",0,0,0,0,0,0
"30","90","D958","220071","6.0 ","6.0 ","ハイノキ",20.6,20.8,NA,NA,"20070916",20120905,20,80,"16.0 ","16.0 ","D958","220071",0,0,0,0,0,0
"30","80","D959","220010","5.0 ","8.0 ","サクラツツジ",18.5,21,NA,NA,"20070916",20120905,20,80,"15.0 ","8.0 ","D959","220010",0,0,0,0,0,0
"30","90","D961","D961","6.5 ","4.0 ","サクラツツジ",16.6,16.4,NA,NA,"20070916",20120905,20,80,"16.5 ","14.0 ","D961","D961",0,0,0,0,0,0
"30","80","D966","D966","4.0 ","3.0 ","サクラツツジ",32,NA,NA,NA,"20070916",20120905,20,80,"14.0 ","3.0 ","D966","D966",0,1,0,0,0,0
"30","80","R69","R69","9.0 ","4.5 ","サクラツツジ",60.9,62.7,NA,NA,"20070916",20120905,20,80,"19.0 ","4.5 ","R69","R69",0,0,0,0,0,0
"20","80","R71","R71","8.0 ","7.0 ","ヒサカキ",18.6,21.6,NA,NA,"20070916",20120905,20,80,"8.0 ","7.0 ","R71","R71",0,0,0,0,0,0
"20","80","R72","222010","9.0 ","3.5 ","シキミ",17.5,18.1,NA,NA,"20070916",20120905,20,80,"9.0 ","3.5 ","R72","222010",0,0,0,0,0,0
"20","80","R73","220007","8.7 ","7.0 ","ハイノキ",17.6,18,NA,NA,"20070916",20120905,20,80,"8.7 ","7.0 ","R73","220007",0,0,0,0,0,0
"20","80","R74","R74","4.0 ","2.0 ","シキミ",18.9,NA,NA,"発見できず","20070916",20120905,20,80,"4.0 ","2.0 ","R74","R74",0,1,0,0,0,0
"30","80","R75","220073","7.0 ","8.0 ","サカキ",32.4,35.3,NA,NA,"20070916",20120905,20,80,"17.0 ","8.0 ","R75","220073",0,0,0,0,0,0
"30","90","R76","220041","1.5 ","5.0 ","サクラツツジ",27.5,29.4,NA,NA,"20070916",20120905,20,80,"11.5 ","15.0 ","R76","220041",0,0,0,0,0,0
"30","90","W154","W154","9.0 ","7.0 ","シキミ",15.5,17.1,NA,NA,"20070916",20120905,20,80,"19.0 ","17.0 ","W154","W154",0,0,-1,1,0,0
"20","80","W155","W155","4.0 ","6.0 ","シキミ",16.7,19.1,NA,NA,"20070916",20120905,20,80,"4.0 ","6.0 ","W155","W155",0,0,0,0,0,0
NA,NA,"D951","D951",NA,NA,"サクラツツジ",NA,21.2,"測定漏れ",NA,"20070916",20120905,20,80,NA,NA,"D951","D951",0,0,0,0,1,0
"30","90","Rec22-246","W154","9.0 ","7.0 ","シキミ",NA,15.5,NA,NA,NA,20120905,20,80,"19.0 ","17.0 ","Rec22-246","W154",0,0,-1,-1,0,0
"30","90","Rec22-247","Rec22-247","7.0 ","8.8 ","ハイノキ",NA,18.1,NA,NA,NA,20120905,20,80,"17.0 ","18.8 ","Rec22-247","Rec22-247",0,0,-1,1,0,0
"30","80","Rec22-248","Rec22-248","5.0 ","9.5 ","ハイノキ",NA,17.4,NA,NA,NA,20120905,20,80,"15.0 ","9.5 ","Rec22-248","Rec22-248",0,0,-1,1,0,0
"30","90","Rec22-249","Rec22-249","2.0 ","7.5 ","ハイノキ",NA,15.8,NA,NA,NA,20120905,20,80,"12.0 ","17.5 ","Rec22-249","Rec22-249",0,0,-1,1,0,0
"30","90","230002","230002","10.0 ","7.0 ","シキミ",31.5,NA,NA,NA,"20070916",20120905,40,80,"0.0 ","17.0 ","230002","230002",0,1,0,0,0,0
"40","90","230005","230005","2.0 ","6.0 ","スギ",447.9,454,NA,NA,"20070916",20120905,40,80,"2.0 ","16.0 ","230005","230005",0,0,0,0,0,0
"30","90","230006","230006","10.0 ","3.5 ","サクラツツジ",61.8,61.5,NA,NA,"20070916",20120905,40,80,"0.0 ","13.5 ","230006","230006",0,0,0,0,0,0
"40","90","230007","230007","1.0 ","3.0 ","ヤマグルマ",63.6,NA,NA,NA,"20070916",20120905,40,80,"1.0 ","13.0 ","230007","230007",0,1,0,0,0,0
"40","80","230009","230009","3.0 ","8.6 ","スギ",156,158,"通常位置で測定",NA,"20070916",20120905,40,80,"3.0 ","8.6 ","230009","230009",0,0,0,0,0,0
"40","80","230012","230012","2.0 ","6.0 ","スギ",161.2,163,NA,NA,"20070916",20120905,40,80,"2.0 ","6.0 ","230012","230012",0,0,0,0,0,0
"40","80","230014","230014","3.0 ","2.5 ","スギ",448,451.3,NA,NA,"20070916",20120905,40,80,"3.0 ","2.5 ","230014","230014",0,0,0,0,0,0
"50","80","230017","230017","1.5 ","5.0 ","スギ",315,324,NA,NA,"20070916",20120905,40,80,"11.5 ","5.0 ","230017","230017",0,0,0,0,0,0
"50","80","230018","230019","7.5 ","5.0 ","サクラツツジ",40.4,40.5,NA,NA,"20070916",20120905,40,80,"17.5 ","5.0 ","230018","230019",0,0,0,0,0,0
"50","80","230019","230019","7.5 ","5.0 ","サクラツツジ",59.5,61.1,NA,NA,"20070916",20120905,40,80,"17.5 ","5.0 ","230019","230019",0,0,0,0,0,0
"50","80","230020","230019","7.5 ","5.0 ","サクラツツジ",30.8,31.7,NA,NA,"20070916",20120905,40,80,"17.5 ","5.0 ","230020","230019",0,0,0,0,0,0
"50","80","230021","230019","7.5 ","5.0 ","サクラツツジ",30,30,NA,NA,"20070916",20120905,40,80,"17.5 ","5.0 ","230021","230019",0,0,0,0,0,0
"50","80","230022","230019","7.5 ","5.0 ","サクラツツジ",20,19.5,"W176",NA,"20070916",20120905,40,80,"17.5 ","5.0 ","230022","230019",0,0,0,0,0,0
"50","80","230024","230024","2.4 ","6.8 ","ヤマグルマ",170.2,173.5,NA,"釘なし","20070916",20120905,40,80,"12.4 ","6.8 ","230024","230024",0,0,0,0,0,0
"50","80","230025","230024","2.0 ","7.0 ","ヤマグルマ",123.6,121,NA,"釘抜","20070916",20120905,40,80,"12.0 ","7.0 ","230025","230024",0,0,0,0,0,0
"50","80","230026","230026","1.0 ","9.0 ","ヤマグルマ",124.1,121.5,NA,NA,"20070916",20120905,40,80,"11.0 ","9.0 ","230026","230026",0,0,0,0,0,0
"50","80","230027","230027","0.4 ","10.0 ","ヤマグルマ",154.5,NA,"旧プレート889",NA,"20070916",20120905,40,80,"10.4 ","10.0 ","230027","230027",0,1,0,0,0,0
"50","90","230028","230028","5.0 ","2.0 ","サクラツツジ",85.3,86.5,NA,NA,"20070916",20120905,40,80,"15.0 ","12.0 ","230028","230028",0,0,0,0,0,0
"50","90","230029","230029","5.0 ","5.0 ","スギ",118.4,117.7,NA,NA,"20070916",20120905,40,80,"15.0 ","15.0 ","230029","230029",0,0,0,0,0,0
"50","90","230030","230030","6.0 ","9.8 ","サカキ",56,54,"W177",NA,"20070916",20120905,40,80,"16.0 ","19.8 ","230030","230030",0,0,0,0,0,0
"30","90","231001","231001","10.0 ","6.0 ","ハイノキ",35.2,39.3,NA,NA,"20070916",20120905,40,80,"0.0 ","16.0 ","231001","231001",0,0,0,0,0,0
"40","90","232002","232002","0.5 ","10.0 ","シキミ",43,45.1,NA,NA,"20070916",20120905,40,80,"0.5 ","20.0 ","232002","232002",0,0,0,0,0,0
"40","90","232003","232003","8.0 ","8.7 ","ハリギリ",76,80,NA,NA,"20070916",20120905,40,80,"8.0 ","18.7 ","232003","232003",0,0,0,0,0,0
"40","90","232004","232004","7.5 ","8.3 ","ハイノキ",25.2,NA,NA,NA,"20070916",20120905,40,80,"7.5 ","18.3 ","232004","232004",0,1,0,0,0,0
"40","90","232005","232005","7.0 ","6.5 ","ヤマグルマ",35.4,40,NA,NA,"20070916",20120905,40,80,"7.0 ","16.5 ","232005","232005",0,0,0,0,0,0
"40","90","232006","232006","8.0 ","7.0 ","シキミ",20,21.1,NA,NA,"20070916",20120905,40,80,"8.0 ","17.0 ","232006","232006",0,0,0,0,0,0
"40","90","232007","232007","8.0 ","4.5 ","シキミ",15.8,15.7,NA,NA,"20070916",20120905,40,80,"8.0 ","14.5 ","232007","232007",0,0,0,0,0,0
"40","90","232008","232008","7.0 ","5.5 ","ハイノキ",16.5,NA,NA,NA,"20070916",20120905,40,80,"7.0 ","15.5 ","232008","232008",0,1,0,0,0,0
"40","90","232009","232009","9.0 ","5.0 ","ハイノキ",21,23,NA,NA,"20070916",20120905,40,80,"9.0 ","15.0 ","232009","232009",0,0,0,0,0,0
"40","90","232010","232010","9.5 ","5.5 ","ハイノキ",20.8,17.2,NA,NA,"20070916",20120905,40,80,"9.5 ","15.5 ","232010","232010",0,0,0,0,0,0
"40","90","232011","232011","9.7 ","5.8 ","ハイノキ",16.3,17.1,NA,NA,"20070916",20120905,40,80,"9.7 ","15.8 ","232011","232011",0,0,0,0,0,0
"40","90","232012","232011","9.7 ","5.8 ","ハイノキ",16,17,NA,NA,"20070916",20120905,40,80,"9.7 ","15.8 ","232012","232011",0,0,0,0,0,0
"50","90","232013","232013","0.8 ","8.6 ","ハイノキ",46.6,54,NA,"釘なし","20070916",20120905,40,80,"10.8 ","18.6 ","232013","232013",0,0,0,0,0,0
"50","90","232014","232014","4.0 ","9.8 ","ヒメシャラ",16.9,18.5,NA,NA,"20070916",20120905,40,80,"14.0 ","19.8 ","232014","232014",0,0,0,0,0,0
"50","90","232015","232015","5.0 ","6.0 ","シキミ",18,18.5,NA,NA,"20070916",20120905,40,80,"15.0 ","16.0 ","232015","232015",0,0,0,0,0,0
"50","90","232016","232016","9.0 ","6.0 ","シキミ",19.2,20,NA,NA,"20070916",20120905,40,80,"19.0 ","16.0 ","232016","232016",0,0,0,0,0,0
"50","90","232017","232017","8.0 ","4.5 ","シキミ",14.5,16.5,"GBH<15cm",NA,"20070916",20120905,40,80,"18.0 ","14.5 ","232017","232017",0,0,-1,1,0,0
"50","80","232018","232018","9.0 ","10.0 ","ハイノキ",15.3,16.4,NA,NA,"20070916",20120905,40,80,"19.0 ","10.0 ","232018","232018",0,0,-1,1,0,0
"40","80","232020","232020","3.0 ","5.0 ","シキミ",25.4,19.5,NA,"割，プレートを計測","20070916",20120905,40,80,"3.0 ","5.0 ","232020","232020",0,0,0,0,0,0
"40","80","232021","232020","3.0 ","5.0 ","シキミ",20,17.7,NA,NA,"20070916",20120905,40,80,"3.0 ","5.0 ","232021","232020",0,0,0,0,0,0
"40","80","232022","232022","0.5 ","10.0 ","シロダモ",26.9,29.1,NA,NA,"20070916",20120905,40,80,"0.5 ","10.0 ","232022","232022",0,0,0,0,0,0
"40","80","232024","232024","1.5 ","4.0 ","シキミ",25,NA,NA,NA,"20070916",20120905,40,80,"1.5 ","4.0 ","232024","232024",0,1,0,0,0,0
"50","80","D858","230026","1.0 ","9.0 ","ヤマグルマ",34.2,34,NA,"釘なし","20070916",20120905,40,80,"11.0 ","9.0 ","D858","230026",0,0,0,0,0,0
"50","80","D859","D859","9.3 ","8.0 ","シキミ",20,21.1,NA,"プレート","20070916",20120905,40,80,"19.3 ","8.0 ","D859","D859",0,0,0,0,0,0
"40","90","D863","D863","4.0 ","7.5 ","ハイノキ",23,24.3,"釘上で測定",NA,"20070916",20120905,40,80,"4.0 ","17.5 ","D863","D863",0,0,0,0,0,0
"40","90","D865","D865","3.5 ","4.0 ","ハイノキ",17.6,21,NA,NA,"20070916",20120905,40,80,"3.5 ","14.0 ","D865","D865",0,0,0,0,0,0
"50","90","E363","E363","4.8 ","1.0 ","サクラツツジ",26.6,25.9,NA,NA,"20070916",20120905,40,80,"14.8 ","11.0 ","E363","E363",0,0,0,0,0,0
"50","80","E364","230019","7.5 ","5.0 ","サクラツツジ",17.3,28,NA,NA,"20070916",20120905,40,80,"17.5 ","5.0 ","E364","230019",0,0,0,0,0,0
"40","90","E365","E365","2.5 ","7.0 ","シロダモ",31,32.6,NA,NA,"20070916",20120905,40,80,"2.5 ","17.0 ","E365","E365",0,0,0,0,0,0
"40","90","E366","E366","1.2 ","7.0 ","ハイノキ",15.5,16.3,NA,NA,"20070916",20120905,40,80,"1.2 ","17.0 ","E366","E366",0,0,-1,1,0,0
"40","90","E367","E367","3.0 ","9.0 ","ハイノキ",22,21.7,NA,"先枯，新しい枝を計測","20070916",20120905,40,80,"3.0 ","19.0 ","E367","E367",0,0,0,0,0,0
"50","90","R358","R358","0.5 ","5.5 ","ハイノキ",16.6,20.4,NA,NA,"20070916",20120905,40,80,"10.5 ","15.5 ","R358","R358",0,0,0,0,0,0
"50","90","R359","R359","2.0 ","9.0 ","ハイノキ",20.4,22.8,NA,NA,"20070916",20120905,40,80,"12.0 ","19.0 ","R359","R359",0,0,0,0,0,0
"40","80","Rec23-157","Rec23-157","8.0 ","9.0 ","シキミ",NA,16.4,NA,NA,NA,20120905,40,80,"8.0 ","9.0 ","Rec23-157","Rec23-157",0,0,-1,1,0,0
"40","90","Rec23-159","Rec23-159","9.7 ","5.8 ","ハイノキ",NA,15.3,NA,NA,NA,20120905,40,80,"9.7 ","15.8 ","Rec23-159","Rec23-159",0,0,-1,-1,0,0
"40","90","Rec23-161","E365","2.5 ","7.0 ","シロダモ",NA,20,NA,NA,NA,20120905,40,80,"2.5 ","17.0 ","Rec23-161","E365",0,0,-1,1,0,0
"50","90","Rec23-173","Rec23-173","3.1 ","9.4 ","シキミ",NA,15,NA,NA,NA,20120905,40,80,"13.1 ","19.4 ","Rec23-173","Rec23-173",0,0,-1,-1,0,0
"60","90","240001","240001","0.3 ","9.0 ","スギ",315.3,318.4,NA,"誤プレート240002付","20070916",20120905,60,80,"0.3 ","19.0 ","240001","240001",0,0,0,0,0,0
"60","90","240002","240002","1.5 ","8.5 ","シキミ",37.5,NA,NA,"誤プレート240001付，倒木","20070916",20120905,60,80,"1.5 ","18.5 ","240002","240002",0,1,0,0,0,0
"60","90","240003","240003","8.5 ","3.0 ","シキミ",66.3,71.7,NA,"先折","20070916",20120905,60,80,"8.5 ","13.0 ","240003","240003",0,0,0,0,0,0
"60","80","240004","240004","7.0 ","10.0 ","リョウブ",54.1,58.7,NA,"樹種訂正","20070916",20120905,60,80,"7.0 ","10.0 ","240004","240004",0,0,0,0,0,0
"60","80","240005","240004","7.0 ","10.0 ","リョウブ",43.4,42.5,NA,"樹種訂正","20070916",20120905,60,80,"7.0 ","10.0 ","240005","240004",0,0,0,0,0,0
"60","80","240006","240007","6.0 ","8.5 ","サクラツツジ",62.8,66.7,NA,NA,"20070916",20120905,60,80,"6.0 ","8.5 ","240006","240007",0,0,0,0,0,0
"60","80","240007","240007","6.0 ","8.5 ","サクラツツジ",71.6,72.5,NA,NA,"20070916",20120905,60,80,"6.0 ","8.5 ","240007","240007",0,0,0,0,0,0
"60","80","240008","240007","6.0 ","8.5 ","サクラツツジ",52.6,NA,NA,NA,"20070916",20120905,60,80,"6.0 ","8.5 ","240008","240007",0,1,0,0,0,0
"70","80","240014","240014","7.0 ","1.0 ","スギ",421.3,432,NA,NA,"20070916",20120905,60,80,"17.0 ","1.0 ","240014","240014",0,0,0,0,0,0
"60","90","242001","242001","4.0 ","5.3 ","シキミ",44.2,56.8,"プレート上で測定",NA,"20070916",20120905,60,80,"4.0 ","15.3 ","242001","242001",0,0,0,0,0,0
"70","90","242002","242002","2.5 ","9.0 ","ハイノキ",23.5,25.5,"プレート下で測定",NA,"20070916",20120905,60,80,"12.5 ","19.0 ","242002","242002",0,0,0,0,0,0
"60","90","242003","242003","4.0 ","0.5 ","ハイノキ",16.9,19.9,NA,NA,"20070916",20120905,60,80,"4.0 ","10.5 ","242003","242003",0,0,0,0,0,0
"60","90","242004","242004","0.5 ","4.5 ","シキミ",21,21.9,NA,NA,"20070916",20120905,60,80,"0.5 ","14.5 ","242004","242004",0,0,0,0,0,0
"60","90","242005","242005","8.5 ","6.5 ","サクラツツジ",20.2,20.1,NA,NA,"20070916",20120905,60,80,"8.5 ","16.5 ","242005","242005",0,0,0,0,0,0
"60","80","C951","240007","6.0 ","8.5 ","サクラツツジ",24.3,24.1,"240007と同株",NA,"20070916",20120905,60,80,"6.0 ","8.5 ","C951","240007",0,0,0,0,0,0
"60","90","C956","C956","4.2 ","5.1 ","ヤマグルマ",28.3,34.5,NA,NA,"20070916",20120905,60,80,"4.2 ","15.1 ","C956","C956",0,0,0,0,0,0
"60","90","C957","C957","0.3 ","4.0 ","シキミ",23,25.3,NA,NA,"20070916",20120905,60,80,"0.3 ","14.0 ","C957","C957",0,0,0,0,0,0
"60","90","C958","C958","2.0 ","5.0 ","サクラツツジ",19.8,25.8,NA,NA,"20070916",20120905,60,80,"2.0 ","15.0 ","C958","C958",0,0,0,0,0,0
"60","80","R227","R227","7.5 ","0.5 ","シキミ",17.9,18.1,NA,NA,"20070916",20120905,60,80,"7.5 ","0.5 ","R227","R227",0,0,0,0,0,0
"60","80","R243","R243","6.8 ","1.0 ","ハイノキ",19.8,20.3,NA,NA,"20070916",20120905,60,80,"6.8 ","1.0 ","R243","R243",0,0,0,0,0,0
"70","90","W125","W125","1.0 ","7.0 ","シロダモ",17.6,18.6,"倒木上, シロダモでOK?",NA,"20070916",20120905,60,80,"11.0 ","17.0 ","W125","W125",0,0,0,0,0,0
"70","90","Rec24-162","Rec24-162","5.0 ","10.0 ","ハイノキ",NA,16,NA,NA,NA,20120905,60,80,"15.0 ","20.0 ","Rec24-162","Rec24-162",0,0,-1,1,0,0
"60","80","Rec24-167","Rec24-167","4.0 ","6.1 ","ハイノキ",NA,19.5,NA,NA,NA,20120905,60,80,"4.0 ","6.1 ","Rec24-167","Rec24-167",0,0,-1,1,0,0
"70","90","Rec24-176","Rec24-176","1.0 ","0.6 ","サカキ",NA,15.5,NA,NA,NA,20120905,60,80,"11.0 ","10.6 ","Rec24-176","Rec24-176",0,0,-1,-1,0,0
